Momentum Spectrum, a: 1nm    v: 0.7c   b: 20nm    Lmax: 2 

         w(au)                   dpEdwx                 dpHdwx                 dpEdwz                dpHdwz                  dpEsdwx                dpHsdwx                dpEsdwz                dpHsdwz              dpEedwx                dpHedwx                dpEedwz                dpHedwz
0.21212009748394559 7.9344944617907503e-11 -5.5889368219478203e-12 7.0108740516908589e-13 2.6856993505791433e-13 8.6121538100798953e-15 -8.6121515937705104e-15 7.5221956508762411e-17 -7.5242493192046273e-17 1.8131214098268429e-12 -1.813121409826846e-12 0 0 
0.21625461336460747 8.1574553510301854e-11 -5.8370451382660679e-12 7.6722273776075718e-13 2.9305736628532233e-13 9.4364405950975504e-15 -9.4364379926667628e-15 8.2302943761038643e-17 -8.233166807357075e-17 1.8354022051212687e-12 -1.8354022051212736e-12 0 0 
0.22032763564290614 8.3953729752443971e-11 -6.0981268293592868e-12 8.4044666343278267e-13 3.2013001111235214e-13 1.0342509331742794e-14 -1.0342506267415578e-14 9.0540576863000546e-17 -9.0579221766277934e-17 1.8564430286262797e-12 -1.8564430286262849e-12 0 0 
0.22433524028858631 8.6494393702036225e-11 -6.3733032672456747e-12 9.2166335431279173e-13 3.5011630382180598e-13 1.1339247172752677e-14 -1.133924355460728e-14 1.001518265422568e-16 -1.0020240628325414e-16 1.8762712997311215e-12 -1.8762712997311295e-12 0 0 
0.22827355040492786 8.9209447066055198e-11 -6.663790830093003e-12 1.0119057844351366e-12 3.8339126779467558e-13 1.2436549879463576e-14 -1.2436545595181081e-14 1.1139834052010541e-16 -1.1146318924042904e-16 1.8949175825256512e-12 -1.8949175825256589e-12 0 0 
0.23213904374658362 9.2113069672598121e-11 -6.970931284995388e-12 1.1123630262160068e-12 4.2038641624814916e-13 1.3645523289718421e-14 -1.3645518202201447e-14 1.2459716465596037e-16 -1.2467898082886118e-16 1.9124165485927631e-12 -1.9124165485927675e-12 0 0 
0.23592828245269559 9.5220647714682667e-11 -7.2961823293997937e-12 1.2243988545355858e-12 4.6159641403964598e-13 1.4978548417225137e-14 -1.4978542358452031e-14 1.4013227227482144e-16 -1.4023416783393348e-16 1.9288051440726937e-12 -1.9288051440727002e-12 0 0 
0.23963759291324221 9.854855030542017e-11 -7.6410936325319878e-12 1.3495667524315677e-12 5.0758440427957294e-13 1.6449274991650431e-14 -1.6449267755769031e-14 1.5846748364503022e-16 -1.5859303641977004e-16 1.9441209109414505e-12 -1.9441209109414553e-12 0 0 
0.24326335569010848 1.0211435236183372e-10 -8.0073302017626105e-12 1.4896436797616775e-12 5.5899421592027635e-13 1.8072803723754781e-14 -1.8072795058261922e-14 1.801643276025931e-16 -1.8031763996267837e-16 1.9584030336807512e-12 -1.9584030336807504e-12 0 0 
0.24680235572285714 1.0593723827055335e-10 -8.396713090876108e-12 1.6466770345534644e-12 6.1656736422835861e-13 1.9865971387036662e-14 -1.9865960981600658e-14 2.0590528083496967e-16 -2.0609104681875806e-16 1.971693283668406e-12 -1.9716932836684113e-12 0 0 
0.25025148317630552 1.1003780202221776e-10 -8.8111977948993311e-12 1.8230137935479832e-12 6.8115346592883839e-13 2.1847372655991633e-14 -2.1847360129101929e-14 2.365181459518503e-16 -2.3674172289027489e-16 1.9840343486358346e-12 -1.9840343486358399e-12 0 0 
0.25360736092313679 1.1443753984411716e-10 -9.2528232721002804e-12 2.0213181402261549e-12 7.5371643061515534e-13 2.4037207655428114e-14 -2.4037192538228517e-14 2.7300197652506627e-16 -2.7326945697311788e-16 1.9954682716042709e-12 -1.9954682716042758e-12 0 0 
0.2568666686365555 1.1915903588793625e-10 -9.7237319821907196e-12 2.2446210759481307e-12 8.3535235407725757e-13 2.64574397733491e-14 -2.6457421489640296e-14 3.1656261426083485e-16 -3.1688090327897664e-16 2.0060374766256801e-12 -2.006037476625678e-12 0 0 
0.26002655628046911 1.242264562313841e-10 -1.0226219511067252e-11 2.4963932248981335e-12 9.2731583575807007e-13 2.9132126882705471e-14 -2.9132104724774001e-14 3.6865869681314896e-16 -3.6903559871843795e-16 2.0157857496276021e-12 -2.0157857496276082e-12 0 0 
0.26308430317280629 1.2966497576456452e-10 -1.0762677592809341e-11 2.7805740606485206e-12 1.0310303226139734e-12 3.208720149001193e-14 -3.2087174589394064e-14 4.3104556141450618e-16 -4.3148986422854365e-16 2.0247567127165816e-12 -2.0247567127165853e-12 0 0 
0.26603686685879724 1.3549954444301787e-10 -1.1335474166426603e-11 3.1015617920664907e-12 1.1480841267335145e-12 3.534981250925729e-14 -3.5349779803038835e-14 5.0581453736762579e-16 -5.0633608233978292e-16 2.0329923463483166e-12 -2.0329923463483227e-12 0 0 
0.26888125681490715 1.4175478653984667e-10 -1.1946946664006945e-11 3.4642547837904232e-12 1.2802452960241288e-12 3.8948195435068355e-14 -3.8948155626011917e-14 5.954465418426547e-16 -5.9605628786213138e-16 2.0405340312969337e-12 -2.0405340312969414e-12 0 0 
0.27161504507778822 1.4845546735679399e-10 -1.2599449670948235e-11 3.8741299754587215e-12 1.4294899445719128e-12 4.2911856183572512e-14 -4.2911807694375033e-14 7.0288059140834942e-16 -7.0359068072263765e-16 2.0474236181691306e-12 -2.0474236181691363e-12 0 0 
0.27423596457345972 1.556249469815116e-10 -1.329520579198738e-11 4.3372007630891931e-12 1.5979866793543993e-12 4.727054598121832e-14 -4.7270486900476769e-14 8.3155605579631699e-16 -8.3237985069308634e-16 2.0537020092987355e-12 -2.0537020092987387e-12 0 0 
0.27674133444452076 1.6328217763032842e-10 -1.4036017974347957e-11 4.8598425718288734e-12 1.7880330563403787e-12 5.2052149972568145e-14 -5.2052078002691563e-14 9.8541096141681568e-16 -9.863630171972598e-16 2.0594076968960353e-12 -2.059407696896039e-12 0 0 
0.27912850667734385 1.7144073853680711e-10 -1.4823181580822481e-11 5.4486958677248565e-12 2.0020204534576407e-12 5.7281592064868222e-14 -5.7281504465459101e-14 1.168885408158231e-15 -1.169981403060698e-15 2.0645778540403209e-12 -2.0645778540403258e-12 0 0 
0.28139553487580116 1.8010913151815499e-10 -1.5657516831530327e-11 6.1106298845469064e-12 2.2424211217592876e-12 6.2980484946912269e-14 -6.2980378477090853e-14 1.3869308682931189e-15 -1.3881875091147888e-15 2.0692495647265372e-12 -2.0692495647265412e-12 0 0 
0.28354068270442911 1.8928717868668906e-10 -1.653902494383224e-11 6.852372152586691e-12 2.5116539939730158e-12 6.9164168720938226e-14 -6.916403959231292e-14 1.6448906720565033e-15 -1.6463255002631749e-15 2.0734584576848482e-12 -2.0734584576848539e-12 0 0 
